"Jahr";"Stadtbezirk mit zugeordneten Ortschaften";"Stadtraum";"Alter in Jahren bis 85 (über 85-Jährige werden Jahrgang 85 zugeordnet)";"Anzahl Einwohner"
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"7 Jahre";73
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"8 Jahre";60
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"9 Jahre";65
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"10 Jahre";39
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"11 Jahre";35
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"12 Jahre";47
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"13 Jahre";33
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"14 Jahre";41
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"15 Jahre";36
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"16 Jahre";49
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"17 Jahre";72
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"18 Jahre";89
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"19 Jahre";135
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"20 Jahre";182
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"21 Jahre";261
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"22 Jahre";326
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"23 Jahre";328
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"24 Jahre";348
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"25 Jahre";391
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"26 Jahre";375
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"27 Jahre";390
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"28 Jahre";399
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"29 Jahre";393
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"30 Jahre";356
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"31 Jahre";278
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"32 Jahre";259
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"33 Jahre";197
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"34 Jahre";197
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"35 Jahre";197
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"36 Jahre";190
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"37 Jahre";166
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"38 Jahre";146
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"39 Jahre";150
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"40 Jahre";146
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"41 Jahre";132
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"42 Jahre";115
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"43 Jahre";117
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"44 Jahre";124
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"45 Jahre";120
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"46 Jahre";114
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"47 Jahre";101
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"48 Jahre";92
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"49 Jahre";86
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"50 Jahre";75
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"51 Jahre";86
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"52 Jahre";79
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"53 Jahre";84
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"54 Jahre";58
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"55 Jahre";67
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"56 Jahre";74
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"57 Jahre";69
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"58 Jahre";53
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"59 Jahre";50
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"60 Jahre";54
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"61 Jahre";45
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"62 Jahre";35
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"63 Jahre";74
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"64 Jahre";76
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"65 Jahre";53
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"66 Jahre";55
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"67 Jahre";69
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"68 Jahre";50
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"69 Jahre";52
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"70 Jahre";49
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"71 Jahre";40
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"72 Jahre";44
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"73 Jahre";43
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"74 Jahre";30
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"75 Jahre";36
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"76 Jahre";31
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"77 Jahre";28
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"78 Jahre";30
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"79 Jahre";29
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"80 Jahre";31
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"81 Jahre";26
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"82 Jahre";24
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"83 Jahre";16
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"84 Jahre";16
"2007";"StB 1 Neustadt";"04 Leipziger Vorstadt, Pieschen";"85 Jahre u.älter";109
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"0 Jahre";325
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"1 Jahre";285
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"2 Jahre";260
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"3 Jahre";237
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"4 Jahre";212
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"5 Jahre";191
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"6 Jahre";198
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"7 Jahre";186
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"8 Jahre";147
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"9 Jahre";164
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"10 Jahre";141
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"11 Jahre";111
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"12 Jahre";101
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"13 Jahre";78
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"14 Jahre";92
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"15 Jahre";122
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"16 Jahre";123
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"17 Jahre";175
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"18 Jahre";227
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"19 Jahre";279
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"20 Jahre";310
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"21 Jahre";377
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"22 Jahre";434
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"23 Jahre";477
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"24 Jahre";574
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"25 Jahre";612
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"26 Jahre";582
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"27 Jahre";599
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"28 Jahre";613
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"29 Jahre";558
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"30 Jahre";541
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"31 Jahre";489
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"32 Jahre";417
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"33 Jahre";365
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"34 Jahre";349
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"35 Jahre";380
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"36 Jahre";344
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"37 Jahre";324
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"38 Jahre";329
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"39 Jahre";303
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"40 Jahre";301
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"41 Jahre";306
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"42 Jahre";310
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"43 Jahre";290
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"44 Jahre";316
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"45 Jahre";280
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"46 Jahre";317
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"47 Jahre";268
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"48 Jahre";222
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"49 Jahre";218
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"50 Jahre";211
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"51 Jahre";214
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"52 Jahre";205
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"53 Jahre";195
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"54 Jahre";189
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"55 Jahre";186
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"56 Jahre";218
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"57 Jahre";163
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"58 Jahre";172
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"59 Jahre";122
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"60 Jahre";144
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"61 Jahre";107
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"62 Jahre";129
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"63 Jahre";177
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"64 Jahre";185
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"65 Jahre";142
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"66 Jahre";177
"2007";"StB 2 Pieschen";"04 Leipziger Vorstadt, Pieschen";"67 Jahre";221
