"Jahr";"Quartal";"AltK_13IRB-2-5-9-14-17-24-29-44-59-64-74-84-";"Geschlecht";"Staatsangehörigkeit-1 Deutsche / Ausländer";"Anzahl Einwohner"
"2009";"3. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";6501
"2009";"3. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";182
"2009";"3. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";7906
"2009";"3. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";259
"2009";"3. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";7484
"2009";"3. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";213
"2009";"3. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";7490
"2009";"3. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";342
"2009";"3. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";7251
"2009";"3. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";295
"2009";"3. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";3651
"2009";"3. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";239
"2009";"3. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";3454
"2009";"3. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";238
"2009";"3. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";25632
"2009";"3. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";1236
"2009";"3. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";26277
"2009";"3. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";1320
"2009";"3. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";22191
"2009";"3. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";1685
"2009";"3. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";20556
"2009";"3. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";1684
"2009";"3. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";52669
"2009";"3. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";3746
"2009";"3. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";46207
"2009";"3. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";3226
"2009";"3. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";45739
"2009";"3. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";1761
"2009";"3. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";47690
"2009";"3. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";1131
"2009";"3. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";10659
"2009";"3. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";259
"2009";"3. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";12314
"2009";"3. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";211
"2009";"3. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";30564
"2009";"3. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";235
"2009";"3. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";36162
"2009";"3. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";247
"2009";"3. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";13297
"2009";"3. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";81
"2009";"3. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";20624
"2009";"3. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";101
"2009";"3. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";2702
"2009";"3. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";14
"2009";"3. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";9486
"2009";"3. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";36
"2009";"4. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";7946
"2009";"4. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";185
"2009";"4. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";7512
"2009";"4. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";206
"2009";"4. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";6802
"2009";"4. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";198
"2009";"4. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";6515
"2009";"4. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";202
"2009";"4. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";7917
"2009";"4. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";259
"2009";"4. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";7575
"2009";"4. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";215
"2009";"4. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";7675
"2009";"4. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";347
"2009";"4. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";7408
"2009";"4. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";288
"2009";"4. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";3615
"2009";"4. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";237
"2009";"4. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";3413
"2009";"4. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";229
"2009";"4. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";26173
"2009";"4. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";1346
"2009";"4. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";26694
"2009";"4. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";1458
"2009";"4. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";22324
"2009";"4. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";1747
"2009";"4. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";20781
"2009";"4. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";1776
"2009";"4. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";52797
"2009";"4. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";3819
"2009";"4. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";46200
"2009";"4. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";3271
"2009";"4. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";45868
"2009";"4. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";1790
"2009";"4. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";47766
"2009";"4. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";1158
"2009";"4. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";10643
"2009";"4. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";273
"2009";"4. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";12291
"2009";"4. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";215
"2009";"4. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";30478
"2009";"4. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";234
"2009";"4. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";36089
"2009";"4. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";255
"2009";"4. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";13618
"2009";"4. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";81
"2009";"4. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";20839
"2009";"4. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";100
"2009";"4. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";2727
"2009";"4. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";15
"2009";"4. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";9529
"2009";"4. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";39
"2010";"1. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";8010
"2010";"1. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";191
"2010";"1. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";7655
"2010";"1. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";209
"2010";"1. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";6887
"2010";"1. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";204
"2010";"1. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";6551
"2010";"1. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";207
"2010";"1. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";7935
"2010";"1. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";260
"2010";"1. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";7619
"2010";"1. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";218
"2010";"1. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";7895
"2010";"1. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";339
"2010";"1. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";7555
"2010";"1. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";289
"2010";"1. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";3513
"2010";"1. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";227
"2010";"1. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";3398
"2010";"1. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";216
"2010";"1. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";25611
"2010";"1. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";1369
"2010";"1. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";26114
"2010";"1. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";1379
"2010";"1. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";22381
"2010";"1. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";1751
"2010";"1. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";20836
"2010";"1. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";1786
"2010";"1. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";52888
"2010";"1. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";3784
"2010";"1. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";46260
"2010";"1. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";3288
"2010";"1. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";46013
"2010";"1. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";1821
"2010";"1. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";47735
"2010";"1. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";1169
"2010";"1. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";10691
"2010";"1. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";279
"2010";"1. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";12340
"2010";"1. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";215
"2010";"1. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";30270
"2010";"1. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";229
"2010";"1. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";36060
"2010";"1. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";260
"2010";"1. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";14007
"2010";"1. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";83
"2010";"1. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";20974
"2010";"1. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";103
"2010";"1. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";2771
"2010";"1. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";18
"2010";"1. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";9603
"2010";"1. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";37
"2010";"2. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";8120
"2010";"2. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";196
"2010";"2. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";7741
"2010";"2. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";218
"2010";"2. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";6961
"2010";"2. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";199
"2010";"2. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";6643
"2010";"2. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";202
"2010";"2. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";8002
"2010";"2. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";257
"2010";"2. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";7652
"2010";"2. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";225
"2010";"2. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";8085
"2010";"2. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";348
"2010";"2. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";7700
"2010";"2. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";291
"2010";"2. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";3501
"2010";"2. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";217
"2010";"2. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";3405
"2010";"2. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";212
"2010";"2. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";24994
"2010";"2. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";1378
"2010";"2. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";25482
"2010";"2. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";1404
"2010";"2. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";22449
"2010";"2. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";1737
"2010";"2. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";20961
"2010";"2. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";1784
"2010";"2. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";53068
"2010";"2. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";3835
"2010";"2. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";46446
"2010";"2. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";3320
"2010";"2. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";46215
"2010";"2. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";1849
"2010";"2. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";47693
"2010";"2. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";1220
"2010";"2. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";10889
"2010";"2. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";277
"2010";"2. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";12626
"2010";"2. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";219
"2010";"2. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";29960
"2010";"2. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";234
"2010";"2. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";35743
"2010";"2. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";261
"2010";"2. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";14334
"2010";"2. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";92
"2010";"2. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";21163
"2010";"2. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";105
"2010";"2. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";2832
"2010";"2. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";17
"2010";"2. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";9734
"2010";"2. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";38
"2010";"3. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";8167
"2010";"3. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";199
"2010";"3. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";7765
"2010";"3. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";228
"2010";"3. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";7056
"2010";"3. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";192
"2010";"3. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";6790
"2010";"3. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";214
"2010";"3. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";8077
"2010";"3. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";261
"2010";"3. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";7713
"2010";"3. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";231
"2010";"3. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";8295
"2010";"3. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";351
"2010";"3. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";7862
"2010";"3. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";286
"2010";"3. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";3512
"2010";"3. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";238
"2010";"3. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";3468
"2010";"3. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";220
"2010";"3. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";24555
"2010";"3. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";1310
"2010";"3. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";25319
"2010";"3. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";1367
"2010";"3. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";22659
"2010";"3. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";1763
"2010";"3. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";20948
"2010";"3. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";1771
"2010";"3. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";53166
"2010";"3. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";3873
"2010";"3. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";46593
"2010";"3. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";3386
"2010";"3. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";46300
"2010";"3. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";1880
"2010";"3. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";47704
"2010";"3. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";1236
"2010";"3. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";10996
"2010";"3. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";290
"2010";"3. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";12804
"2010";"3. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";216
"2010";"3. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";29719
"2010";"3. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";236
"2010";"3. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";35533
"2010";"3. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";261
"2010";"3. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";14670
"2010";"3. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";94
"2010";"3. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";21355
"2010";"3. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";104
"2010";"3. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";2892
"2010";"3. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";16
"2010";"3. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";9826
"2010";"3. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";40
"2010";"4. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";8240
"2010";"4. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";196
"2010";"4. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";7899
"2010";"4. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";227
"2010";"4. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";7139
"2010";"4. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";198
"2010";"4. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";6799
"2010";"4. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";227
"2010";"4. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";8144
"2010";"4. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";259
"2010";"4. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";7771
"2010";"4. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";233
"2010";"4. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";8434
"2010";"4. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";367
"2010";"4. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";8013
"2010";"4. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";293
"2010";"4. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";3549
"2010";"4. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";243
"2010";"4. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";3516
"2010";"4. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";217
"2010";"4. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";25022
"2010";"4. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";1478
"2010";"4. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";25503
"2010";"4. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";1513
"2010";"4. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";22892
"2010";"4. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";1839
"2010";"4. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";21039
"2010";"4. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";1817
"2010";"4. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";53222
"2010";"4. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";3965
"2010";"4. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";46604
"2010";"4. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";3467
"2010";"4. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";46457
"2010";"4. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";1925
"2010";"4. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";47784
"2010";"4. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";1254
"2010";"4. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";11271
"2010";"4. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";293
"2010";"4. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";13073
"2010";"4. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";218
"2010";"4. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";29433
"2010";"4. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";240
"2010";"4. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";35228
"2010";"4. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";259
"2010";"4. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";14868
"2010";"4. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";95
"2010";"4. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";21471
"2010";"4. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";104
"2010";"4. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";2955
"2010";"4. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";15
"2010";"4. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";9860
"2010";"4. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";40
"2011";"1. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";8300
"2011";"1. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";192
"2011";"1. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";7971
"2011";"1. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";230
"2011";"1. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";7226
"2011";"1. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";197
"2011";"1. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";6829
"2011";"1. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";221
"2011";"1. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";8196
"2011";"1. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";265
"2011";"1. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";7869
"2011";"1. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";235
"2011";"1. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";8586
"2011";"1. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";365
"2011";"1. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";8080
"2011";"1. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";306
"2011";"1. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";3542
"2011";"1. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";236
"2011";"1. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";3525
"2011";"1. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";213
"2011";"1. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";24497
"2011";"1. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";1493
"2011";"1. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";24964
"2011";"1. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";1498
"2011";"1. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";22936
